# timestamp x y z qx qy qz qw
1757512331.971128941 634439.724143 4188554.438040 779.910711 -0.005525 0.016797 0.284792 0.958426
1757512331.991253853 634439.728384 4188554.440886 779.910738 -0.005491 0.016803 0.284855 0.958407
1757512332.011103153 634439.732856 4188554.443919 779.910783 -0.005474 0.016830 0.284929 0.958385
1757512332.036901951 634439.737528 4188554.447145 779.910840 -0.005457 0.016844 0.285014 0.958360
1757512332.051578999 634439.742378 4188554.450523 779.910888 -0.005452 0.016896 0.285118 0.958328
1757512332.071384668 634439.747396 4188554.454050 779.910921 -0.005449 0.016941 0.285235 0.958292
1757512332.091467857 634439.752559 4188554.457704 779.910960 -0.005450 0.017011 0.285356 0.958255
1757512332.110468388 634439.757847 4188554.461487 779.910990 -0.005467 0.017077 0.285491 0.958214
1757512332.132417202 634439.763236 4188554.465398 779.911005 -0.005469 0.017136 0.285623 0.958173
1757512332.150374174 634439.768726 4188554.469415 779.910999 -0.005493 0.017208 0.285780 0.958125
1757512332.171233177 634439.774302 4188554.473542 779.910960 -0.005499 0.017238 0.285944 0.958075
1757512332.191690922 634439.779984 4188554.477777 779.910885 -0.005532 0.017295 0.286133 0.958018
1757512332.211558342 634439.785763 4188554.482116 779.910794 -0.005524 0.017294 0.286327 0.957960
1757512332.273500204 634439.791677 4188554.486564 779.910667 -0.005546 0.017311 0.286537 0.957897
1757512332.283577681 634439.797719 4188554.491126 779.910548 -0.005533 0.017287 0.286755 0.957832
1757512332.286412001 634439.803908 4188554.495917 779.910471 -0.005529 0.017266 0.286974 0.957767
1757512332.291565180 634439.810248 4188554.500832 779.910415 -0.005515 0.017236 0.287218 0.957694
1757512332.312115908 634439.816774 4188554.505879 779.910349 -0.005496 0.017189 0.287469 0.957620
1757512332.333192348 634439.823468 4188554.511066 779.910312 -0.005473 0.017160 0.287741 0.957539
1757512332.351167679 634439.830354 4188554.516385 779.910301 -0.005457 0.017124 0.288020 0.957456
1757512332.371321678 634439.837409 4188554.521862 779.910318 -0.005435 0.017107 0.288304 0.957371
1757512332.391305685 634439.844650 4188554.527479 779.910373 -0.005434 0.017113 0.288590 0.957285
1757512332.415338755 634439.852049 4188554.533253 779.910454 -0.005429 0.017111 0.288884 0.957196
1757512332.437833071 634439.859612 4188554.539159 779.910549 -0.005438 0.017143 0.289195 0.957101
1757512332.451183319 634439.867329 4188554.545208 779.910643 -0.005433 0.017156 0.289524 0.957002
1757512332.471320152 634439.875192 4188554.551369 779.910721 -0.005436 0.017202 0.289861 0.956899
1757512332.491380453 634439.883184 4188554.557652 779.910786 -0.005439 0.017232 0.290217 0.956790
1757512332.511181831 634439.891307 4188554.564062 779.910850 -0.005412 0.017261 0.290578 0.956680
1757512332.532665491 634439.899565 4188554.570591 779.910882 -0.005409 0.017286 0.290965 0.956562
1757512332.551566362 634439.907930 4188554.577243 779.910890 -0.005359 0.017287 0.291359 0.956443
1757512332.571554899 634439.916410 4188554.584060 779.910870 -0.005353 0.017297 0.291788 0.956312
1757512332.591625690 634439.924988 4188554.591036 779.910838 -0.005314 0.017253 0.292236 0.956176
1757512332.610495329 634439.933702 4188554.598195 779.910798 -0.005338 0.017245 0.292710 0.956031
1757512332.636791945 634439.942531 4188554.605535 779.910767 -0.005328 0.017183 0.293196 0.955883
1757512332.651390791 634439.951520 4188554.613034 779.910727 -0.005349 0.017165 0.293689 0.955732
1757512332.672291994 634439.960670 4188554.620713 779.910695 -0.005350 0.017137 0.294205 0.955574
1757512332.691205025 634439.969994 4188554.628530 779.910669 -0.005334 0.017115 0.294723 0.955415
1757512332.711300611 634439.979469 4188554.636543 779.910643 -0.005350 0.017120 0.295278 0.955243
1757512332.739499092 634439.989110 4188554.644713 779.910648 -0.005317 0.017101 0.295837 0.955071
1757512332.751088381 634439.998914 4188554.653072 779.910653 -0.005353 0.017133 0.296420 0.954889
1757512332.770952463 634440.008857 4188554.661591 779.910695 -0.005345 0.017127 0.297011 0.954705
1757512332.791456223 634440.018962 4188554.670283 779.910725 -0.005381 0.017160 0.297615 0.954516
1757512332.811237335 634440.029186 4188554.679149 779.910765 -0.005397 0.017166 0.298244 0.954320
1757512332.836530685 634440.039571 4188554.688164 779.910792 -0.005434 0.017169 0.298883 0.954120
1757512332.851427317 634440.050073 4188554.697349 779.910802 -0.005455 0.017171 0.299559 0.953908
1757512332.870437860 634440.060727 4188554.706660 779.910802 -0.005462 0.017165 0.300240 0.953694
1757512332.891317606 634440.071543 4188554.716146 779.910770 -0.005483 0.017183 0.300943 0.953472
1757512332.912055016 634440.082492 4188554.725771 779.910753 -0.005456 0.017169 0.301656 0.953247
1757512332.935457468 634440.093588 4188554.735600 779.910695 -0.005484 0.017183 0.302383 0.953016
1757512332.951416731 634440.104830 4188554.745576 779.910652 -0.005440 0.017163 0.303134 0.952778
1757512332.971978426 634440.116234 4188554.755748 779.910577 -0.005471 0.017155 0.303905 0.952532
1757512332.992731810 634440.127771 4188554.766120 779.910512 -0.005465 0.017128 0.304704 0.952277
1757512333.011092186 634440.139482 4188554.776651 779.910452 -0.005466 0.017110 0.305505 0.952021
1757512333.037734032 634440.151356 4188554.787422 779.910376 -0.005508 0.017100 0.306331 0.951756
1757512333.050012827 634440.163385 4188554.798364 779.910352 -0.005492 0.017053 0.307158 0.951490
1757512333.070515156 634440.175607 4188554.809523 779.910299 -0.005558 0.017065 0.307996 0.951218
1757512333.091129065 634440.187980 4188554.820886 779.910261 -0.005542 0.017025 0.308856 0.950940
1757512333.111117125 634440.200549 4188554.832405 779.910217 -0.005566 0.017022 0.309716 0.950660
1757512333.132339239 634440.213270 4188554.844182 779.910149 -0.005606 0.017017 0.310597 0.950373
1757512333.151294708 634440.226168 4188554.856099 779.910112 -0.005569 0.016989 0.311469 0.950088
1757512333.171228409 634440.239232 4188554.868287 779.910065 -0.005664 0.017023 0.312353 0.949797
1757512333.192116976 634440.252441 4188554.880683 779.910037 -0.005653 0.016976 0.313249 0.949503
1757512333.210675955 634440.265822 4188554.893285 779.910006 -0.005717 0.016989 0.314147 0.949205
1757512333.272151947 634440.279353 4188554.906163 779.909953 -0.005808 0.016983 0.315082 0.948895
1757512333.279166698 634440.293044 4188554.919172 779.909935 -0.005799 0.016926 0.316023 0.948583
1757512333.282908916 634440.306861 4188554.932410 779.909808 -0.005962 0.016961 0.316983 0.948261
1757512333.291062593 634440.320808 4188554.945901 779.909690 -0.005954 0.016896 0.317952 0.947938
1757512333.311048269 634440.334936 4188554.959546 779.909569 -0.006013 0.016908 0.318927 0.947609
1757512333.335676432 634440.349253 4188554.973436 779.909408 -0.006092 0.016909 0.319923 0.947273
1757512333.350455523 634440.363723 4188554.987467 779.909286 -0.006051 0.016848 0.320934 0.946932
1757512333.370459795 634440.378369 4188555.001694 779.909133 -0.006153 0.016892 0.321963 0.946581
1757512333.391095638 634440.393170 4188555.016136 779.908975 -0.006135 0.016831 0.323013 0.946225
1757512333.413859844 634440.408117 4188555.030723 779.908829 -0.006154 0.016811 0.324060 0.945867
1757512333.441087246 634440.423237 4188555.045534 779.908646 -0.006244 0.016822 0.325110 0.945506
1757512333.451992512 634440.438491 4188555.060504 779.908506 -0.006180 0.016750 0.326166 0.945144
1757512333.470933437 634440.453897 4188555.075678 779.908350 -0.006249 0.016763 0.327215 0.944781
1757512333.490520954 634440.469477 4188555.091061 779.908161 -0.006281 0.016740 0.328282 0.944411
1757512333.511542797 634440.485179 4188555.106572 779.908004 -0.006231 0.016677 0.329360 0.944037
1757512333.533245325 634440.501085 4188555.122293 779.907813 -0.006290 0.016715 0.330420 0.943665
1757512333.551165581 634440.517163 4188555.138201 779.907629 -0.006253 0.016680 0.331507 0.943284
1757512333.571121693 634440.533409 4188555.154254 779.907458 -0.006206 0.016654 0.332580 0.942908
1757512333.591095686 634440.549872 4188555.170545 779.907254 -0.006250 0.016712 0.333656 0.942526
1757512333.613042593 634440.566500 4188555.187021 779.907061 -0.006172 0.016653 0.334768 0.942133
1757512333.636489391 634440.583334 4188555.203626 779.906848 -0.006123 0.016676 0.335859 0.941745
1757512333.650444269 634440.600401 4188555.220461 779.906599 -0.006125 0.016731 0.336973 0.941346
1757512333.670466185 634440.617636 4188555.237452 779.906379 -0.005994 0.016693 0.338087 0.940948
1757512333.691005945 634440.635083 4188555.254645 779.906130 -0.005969 0.016778 0.339177 0.940554
1757512333.711010695 634440.652742 4188555.272056 779.905869 -0.005923 0.016814 0.340276 0.940157
1757512333.739567280 634440.670546 4188555.289658 779.905620 -0.005818 0.016821 0.341380 0.939757
1757512333.751082897 634440.688556 4188555.307488 779.905340 -0.005790 0.016937 0.342458 0.939363
1757512333.771142244 634440.706728 4188555.325563 779.905038 -0.005741 0.016964 0.343566 0.938958
1757512333.791734695 634440.725034 4188555.343828 779.904751 -0.005651 0.017013 0.344666 0.938554
1757512333.810764790 634440.743522 4188555.362344 779.904435 -0.005640 0.017124 0.345737 0.938158
1757512333.836364508 634440.762167 4188555.381087 779.904111 -0.005573 0.017170 0.346828 0.937755
1757512333.851166964 634440.780947 4188555.400056 779.903788 -0.005514 0.017234 0.347907 0.937354
1757512333.871400833 634440.799883 4188555.419256 779.903437 -0.005503 0.017365 0.348976 0.936955
1757512333.891654015 634440.818921 4188555.438694 779.903096 -0.005471 0.017375 0.350089 0.936539
1757512333.911277056 634440.838079 4188555.458346 779.902747 -0.005440 0.017430 0.351163 0.936136
1757512333.932640791 634440.857410 4188555.478216 779.902411 -0.005470 0.017539 0.352237 0.935731
1757512333.951183558 634440.876823 4188555.498274 779.902090 -0.005422 0.017526 0.353317 0.935324
1757512333.970337152 634440.896321 4188555.518536 779.901775 -0.005419 0.017580 0.354367 0.934925
1757512333.991867065 634440.915998 4188555.538986 779.901482 -0.005428 0.017642 0.355404 0.934530
1757512334.011595964 634440.935743 4188555.559661 779.901210 -0.005412 0.017617 0.356458 0.934129
1757512334.041424990 634440.955593 4188555.580527 779.900933 -0.005415 0.017652 0.357488 0.933735
1757512334.051577568 634440.975589 4188555.601598 779.900676 -0.005432 0.017675 0.358514 0.933341
1757512334.071199656 634440.995673 4188555.622925 779.900449 -0.005456 0.017642 0.359547 0.932944
1757512334.090906382 634441.015916 4188555.644464 779.900242 -0.005466 0.017662 0.360540 0.932561
1757512334.110653639 634441.036297 4188555.666229 779.900023 -0.005543 0.017697 0.361532 0.932175
1757512334.136892080 634441.056762 4188555.688255 779.899833 -0.005595 0.017644 0.362538 0.931785
1757512334.151781797 634441.077397 4188555.710461 779.899649 -0.005638 0.017666 0.363510 0.931406
1757512334.171128273 634441.098183 4188555.732870 779.899433 -0.005743 0.017693 0.364491 0.931021
1757512334.191401958 634441.119112 4188555.755493 779.899242 -0.005771 0.017679 0.365451 0.930645
1757512334.211337805 634441.140201 4188555.778287 779.899042 -0.005846 0.017723 0.366393 0.930273
1757512334.275041580 634441.161461 4188555.801245 779.898828 -0.005894 0.017747 0.367306 0.929912
1757512334.284322023 634441.182870 4188555.824391 779.898605 -0.005949 0.017768 0.368219 0.929550
1757512334.293086052 634441.204393 4188555.847811 779.898433 -0.005970 0.017795 0.369114 0.929194
1757512334.297054291 634441.226061 4188555.871476 779.898314 -0.005990 0.017831 0.369999 0.928842
1757512334.312318087 634441.247884 4188555.895361 779.898175 -0.006058 0.017857 0.370894 0.928484
1757512334.332968712 634441.269850 4188555.919439 779.898022 -0.006082 0.017857 0.371760 0.928137
1757512334.351372242 634441.292028 4188555.943676 779.897862 -0.006120 0.017929 0.372602 0.927798
1757512334.371022463 634441.314383 4188555.968168 779.897694 -0.006210 0.017963 0.373452 0.927455
1757512334.392659664 634441.336879 4188555.992861 779.897514 -0.006256 0.017999 0.374283 0.927119
1757512334.415138721 634441.359536 4188556.017741 779.897326 -0.006348 0.018054 0.375100 0.926787
1757512334.436877966 634441.382346 4188556.042868 779.897127 -0.006465 0.018102 0.375899 0.926461
1757512334.450306892 634441.405308 4188556.068180 779.896927 -0.006568 0.018156 0.376678 0.926143
1757512334.470915794 634441.428406 4188556.093705 779.896740 -0.006666 0.018221 0.377415 0.925841
1757512334.491007328 634441.451636 4188556.119445 779.896552 -0.006811 0.018294 0.378128 0.925547
1757512334.511060238 634441.475002 4188556.145385 779.896369 -0.006933 0.018342 0.378823 0.925261
1757512334.532996893 634441.498511 4188556.171532 779.896163 -0.007060 0.018412 0.379479 0.924990
1757512334.551164389 634441.522142 4188556.197845 779.895940 -0.007182 0.018464 0.380120 0.924725
1757512334.570411444 634441.545944 4188556.224335 779.895709 -0.007323 0.018527 0.380740 0.924468
1757512334.591906071 634441.569865 4188556.251065 779.895452 -0.007497 0.018559 0.381343 0.924217
1757512334.610592365 634441.593940 4188556.277958 779.895210 -0.007616 0.018602 0.381891 0.923989
1757512334.637037277 634441.618183 4188556.305030 779.894940 -0.007847 0.018684 0.382417 0.923767
1757512334.651458263 634441.642604 4188556.332255 779.894688 -0.008009 0.018704 0.382918 0.923558
1757512334.671393871 634441.667169 4188556.359630 779.894440 -0.008179 0.018764 0.383383 0.923363
1757512334.691131830 634441.691891 4188556.387143 779.894213 -0.008397 0.018841 0.383808 0.923183
1757512334.711029530 634441.716744 4188556.414774 779.894021 -0.008610 0.018852 0.384212 0.923012
1757512334.738268852 634441.741736 4188556.442503 779.893861 -0.008807 0.018888 0.384575 0.922859
1757512334.751317024 634441.766923 4188556.470276 779.893708 -0.008964 0.018943 0.384876 0.922730
1757512334.770999670 634441.792253 4188556.498089 779.893595 -0.009138 0.018984 0.385177 0.922602
1757512334.790956020 634441.817728 4188556.525957 779.893506 -0.009291 0.018974 0.385448 0.922488
1757512334.811421871 634441.843377 4188556.553843 779.893440 -0.009370 0.018991 0.385678 0.922390
1757512334.836316347 634441.869203 4188556.581756 779.893388 -0.009494 0.019015 0.385903 0.922295
1757512334.851090431 634441.895144 4188556.609742 779.893365 -0.009590 0.018961 0.386106 0.922210
1757512334.870977402 634441.921285 4188556.637749 779.893345 -0.009643 0.018949 0.386264 0.922143
1757512334.890379906 634441.947637 4188556.665811 779.893289 -0.009688 0.018917 0.386381 0.922095
1757512334.910988569 634441.974195 4188556.693899 779.893203 -0.009740 0.018888 0.386484 0.922051
1757512334.932565689 634442.000951 4188556.722090 779.893091 -0.009752 0.018853 0.386553 0.922023
1757512334.951092482 634442.027984 4188556.750318 779.892949 -0.009737 0.018867 0.386585 0.922009
1757512334.971024036 634442.055210 4188556.778660 779.892754 -0.009777 0.018873 0.386608 0.921999
1757512334.992103338 634442.082655 4188556.807116 779.892563 -0.009771 0.018879 0.386577 0.922012
1757512335.011302233 634442.110327 4188556.835673 779.892347 -0.009809 0.018939 0.386532 0.922029
1757512335.037685156 634442.138196 4188556.864331 779.892085 -0.009792 0.018974 0.386464 0.922057
1757512335.050553083 634442.166235 4188556.893108 779.891823 -0.009802 0.019066 0.386373 0.922093
1757512335.071326733 634442.194447 4188556.922032 779.891549 -0.009832 0.019149 0.386281 0.922130
1757512335.091120481 634442.222795 4188556.951115 779.891289 -0.009846 0.019211 0.386189 0.922167
1757512335.111308813 634442.251272 4188556.980368 779.891038 -0.009907 0.019327 0.386062 0.922217
1757512335.135310173 634442.279875 4188557.009761 779.890796 -0.010002 0.019424 0.385923 0.922272
1757512335.151514053 634442.308520 4188557.039368 779.890550 -0.010139 0.019474 0.385791 0.922325
1757512335.171257257 634442.337305 4188557.069058 779.890289 -0.010232 0.019551 0.385605 0.922400
1757512335.191764593 634442.366222 4188557.098814 779.889992 -0.010375 0.019641 0.385424 0.922472
1757512335.210696220 634442.395236 4188557.128632 779.889676 -0.010485 0.019649 0.385236 0.922549
1757512335.273145676 634442.424408 4188557.158445 779.889309 -0.010572 0.019701 0.385010 0.922642
1757512335.280220747 634442.453772 4188557.188222 779.888919 -0.010595 0.019758 0.384763 0.922743
1757512335.284846067 634442.483215 4188557.217966 779.888392 -0.010597 0.019749 0.384487 0.922858
1757512335.291295528 634442.512771 4188557.247651 779.887753 -0.010582 0.019761 0.384209 0.922974
1757512335.311031818 634442.542510 4188557.277262 779.887070 -0.010477 0.019725 0.383908 0.923101
1757512335.332778454 634442.572446 4188557.306800 779.886366 -0.010329 0.019693 0.383612 0.923227
1757512335.350437403 634442.602552 4188557.336224 779.885623 -0.010158 0.019631 0.383315 0.923353
1757512335.370716095 634442.632937 4188557.365602 779.884904 -0.009943 0.019593 0.383017 0.923480
1757512335.390533924 634442.663534 4188557.394902 779.884205 -0.009669 0.019553 0.382715 0.923609
1757512335.414123058 634442.694379 4188557.424183 779.883531 -0.009359 0.019526 0.382398 0.923744
1757512335.436624765 634442.725448 4188557.453501 779.882918 -0.009086 0.019534 0.382084 0.923876
1757512335.451662540 634442.756695 4188557.482879 779.882317 -0.008800 0.019514 0.381762 0.924013
1757512335.470921278 634442.788153 4188557.512383 779.881740 -0.008517 0.019552 0.381422 0.924155
1757512335.491088152 634442.819802 4188557.542012 779.881169 -0.008265 0.019618 0.381081 0.924297
1757512335.510740757 634442.851566 4188557.571825 779.880589 -0.008022 0.019679 0.380714 0.924448
1757512335.535329342 634442.883471 4188557.601864 779.880038 -0.007821 0.019800 0.380317 0.924611
1757512335.551262617 634442.915451 4188557.632165 779.879460 -0.007701 0.019910 0.379893 0.924784
1757512335.573164701 634442.947451 4188557.662748 779.878905 -0.007586 0.020016 0.379470 0.924957
1757512335.592029095 634442.979444 4188557.693623 779.878330 -0.007574 0.020123 0.379032 0.925134
1757512335.611208916 634443.011430 4188557.724791 779.877745 -0.007649 0.020197 0.378597 0.925310
1757512335.637020826 634443.043498 4188557.756137 779.877184 -0.007740 0.020259 0.378175 0.925480
1757512335.650480032 634443.075641 4188557.787666 779.876593 -0.007882 0.020344 0.377749 0.925651
1757512335.672078848 634443.107929 4188557.819278 779.876020 -0.007971 0.020419 0.377340 0.925815
1757512335.691229820 634443.140396 4188557.850959 779.875456 -0.008103 0.020482 0.376950 0.925972
1757512335.711168289 634443.172993 4188557.882719 779.874885 -0.008212 0.020569 0.376570 0.926123
1757512335.738671780 634443.205745 4188557.914496 779.874319 -0.008266 0.020643 0.376177 0.926281
1757512335.751152277 634443.238570 4188557.946364 779.873748 -0.008388 0.020698 0.375788 0.926437
1757512335.771026373 634443.271427 4188557.978295 779.873177 -0.008482 0.020693 0.375385 0.926599
1757512335.791890860 634443.304333 4188558.010302 779.872580 -0.008607 0.020674 0.374928 0.926783
1757512335.810495615 634443.337269 4188558.042375 779.871968 -0.008743 0.020622 0.374465 0.926970
1757512335.837199926 634443.370239 4188558.074482 779.871306 -0.008865 0.020504 0.373975 0.927170
1757512335.851091385 634443.403266 4188558.106607 779.870603 -0.009005 0.020377 0.373468 0.927376
1757512335.871052504 634443.436457 4188558.138667 779.869884 -0.009046 0.020230 0.372962 0.927582
1757512335.891056538 634443.469799 4188558.170698 779.869155 -0.009115 0.020084 0.372451 0.927790
1757512335.911040783 634443.503314 4188558.202683 779.868472 -0.009103 0.019928 0.371946 0.927996
1757512335.933120728 634443.537020 4188558.234613 779.867827 -0.009075 0.019760 0.371438 0.928203
1757512335.951310635 634443.570877 4188558.266545 779.867212 -0.009099 0.019585 0.370966 0.928395
1757512335.970488548 634443.604892 4188558.298396 779.866625 -0.009028 0.019351 0.370503 0.928586
1757512335.991809130 634443.639046 4188558.330243 779.866075 -0.009014 0.019128 0.370050 0.928771
1757512336.010450125 634443.673364 4188558.362033 779.865578 -0.008937 0.018879 0.369598 0.928957
1757512336.036558151 634443.707826 4188558.393763 779.865126 -0.008859 0.018643 0.369134 0.929147
1757512336.051996946 634443.742436 4188558.425544 779.864748 -0.008811 0.018441 0.368640 0.929347
1757512336.070963383 634443.777219 4188558.457320 779.864477 -0.008674 0.018224 0.368111 0.929563
1757512336.090946198 634443.812173 4188558.489169 779.864272 -0.008657 0.018066 0.367567 0.929781
1757512336.111277580 634443.847338 4188558.521074 779.864126 -0.008561 0.017918 0.366986 0.930014
1757512336.132545471 634443.882725 4188558.552992 779.864063 -0.008474 0.017846 0.366371 0.930259
1757512336.150625706 634443.918301 4188558.585040 779.864053 -0.008479 0.017831 0.365736 0.930509
1757512336.170926332 634443.954067 4188558.617164 779.864093 -0.008397 0.017807 0.365069 0.930772
1757512336.191922426 634443.990048 4188558.649355 779.864129 -0.008418 0.017851 0.364388 0.931038
1757512336.211943626 634444.026210 4188558.681614 779.864096 -0.008413 0.017862 0.363700 0.931307
1757512336.288087368 634444.062570 4188558.713824 779.863982 -0.008352 0.017876 0.363016 0.931574
1757512336.296177387 634444.099121 4188558.746051 779.863707 -0.008344 0.017913 0.362340 0.931836
1757512336.299667358 634444.135879 4188558.778238 779.863386 -0.008264 0.017913 0.361673 0.932096
1757512336.303680182 634444.172796 4188558.810287 779.863030 -0.008164 0.017914 0.360983 0.932365
1757512336.310624599 634444.209808 4188558.842348 779.862610 -0.008124 0.017902 0.360283 0.932636
1757512336.332340717 634444.246879 4188558.874446 779.862160 -0.008054 0.017807 0.359576 0.932911
1757512336.351656914 634444.284055 4188558.906606 779.861669 -0.008037 0.017725 0.358836 0.933198
1757512336.370994091 634444.321340 4188558.938902 779.861125 -0.008096 0.017636 0.358108 0.933478
1757512336.391024351 634444.358756 4188558.971219 779.860544 -0.008108 0.017497 0.357359 0.933768
1757512336.415164948 634444.396381 4188559.003582 779.859891 -0.008188 0.017467 0.356581 0.934065
1757512336.440226555 634444.434257 4188559.035926 779.859204 -0.008164 0.017407 0.355775 0.934374
1757512336.451366901 634444.472385 4188559.068214 779.858505 -0.008119 0.017387 0.354944 0.934691
1757512336.470414162 634444.510752 4188559.100511 779.857801 -0.008112 0.017419 0.354109 0.935007
1757512336.491079330 634444.549342 4188559.132727 779.857120 -0.008005 0.017415 0.353253 0.935332
1757512336.511185408 634444.588159 4188559.164903 779.856496 -0.007974 0.017478 0.352410 0.935649
1757512336.533296585 634444.627161 4188559.197075 779.855935 -0.007962 0.017508 0.351576 0.935962
1757512336.551262856 634444.666388 4188559.229163 779.855467 -0.007914 0.017541 0.350739 0.936275
1757512336.571326494 634444.705848 4188559.261163 779.855082 -0.007875 0.017630 0.349889 0.936592
1757512336.592165709 634444.745549 4188559.293042 779.854778 -0.007791 0.017711 0.349028 0.936913
1757512336.610598087 634444.785475 4188559.324790 779.854547 -0.007626 0.017809 0.348165 0.937233
1757512336.635966539 634444.825633 4188559.356463 779.854343 -0.007435 0.017949 0.347276 0.937562
1757512336.651509523 634444.865949 4188559.388105 779.854167 -0.007236 0.018071 0.346394 0.937887
1757512336.671062231 634444.906319 4188559.419720 779.853979 -0.006998 0.018135 0.345482 0.938224
1757512336.691160917 634444.946779 4188559.451362 779.853753 -0.006826 0.018244 0.344541 0.938569
1757512336.711083889 634444.987245 4188559.483104 779.853494 -0.006666 0.018246 0.343583 0.938921
1757512336.738416672 634445.027705 4188559.514907 779.853175 -0.006539 0.018201 0.342600 0.939282
1757512336.750633478 634445.068177 4188559.546818 779.852763 -0.006474 0.018158 0.341595 0.939649
1757512336.770563602 634445.108664 4188559.578785 779.852279 -0.006387 0.018016 0.340598 0.940015
1757512336.791811466 634445.149177 4188559.610766 779.851721 -0.006359 0.017842 0.339606 0.940377
1757512336.811296225 634445.189756 4188559.642813 779.851102 -0.006342 0.017649 0.338603 0.940743
1757512336.836365700 634445.230435 4188559.674897 779.850461 -0.006354 0.017426 0.337614 0.941102
1757512336.851199865 634445.271205 4188559.707003 779.849821 -0.006372 0.017163 0.336637 0.941457
1757512336.871203423 634445.312176 4188559.739102 779.849190 -0.006396 0.016942 0.335646 0.941814
1757512336.890423298 634445.353315 4188559.771231 779.848608 -0.006456 0.016714 0.334690 0.942158
1757512336.911029577 634445.394575 4188559.803371 779.848093 -0.006504 0.016457 0.333731 0.942502
1757512336.932470798 634445.435973 4188559.835543 779.847686 -0.006616 0.016275 0.332780 0.942841
1757512336.951128960 634445.477487 4188559.867736 779.847397 -0.006731 0.016049 0.331843 0.943174
1757512336.971027374 634445.519136 4188559.899908 779.847229 -0.006824 0.015863 0.330894 0.943510
1757512336.992328882 634445.560962 4188559.932064 779.847189 -0.006964 0.015768 0.329945 0.943843
1757512337.010978699 634445.602954 4188559.964176 779.847269 -0.007055 0.015671 0.328992 0.944176
1757512337.036225319 634445.645107 4188559.996215 779.847458 -0.007144 0.015660 0.328035 0.944509
1757512337.050511599 634445.687462 4188560.028182 779.847709 -0.007260 0.015725 0.327075 0.944840
1757512337.071426153 634445.729947 4188560.060048 779.848026 -0.007327 0.015812 0.326118 0.945168
1757512337.091569901 634445.772582 4188560.091738 779.848411 -0.007435 0.015951 0.325138 0.945503
1757512337.111303568 634445.815336 4188560.123299 779.848814 -0.007561 0.016114 0.324145 0.945840
1757512337.132469416 634445.858212 4188560.154629 779.849266 -0.007615 0.016257 0.323153 0.946176
1757512337.151124716 634445.901210 4188560.185775 779.849692 -0.007681 0.016477 0.322132 0.946520
1757512337.171115875 634445.944323 4188560.216696 779.850120 -0.007691 0.016700 0.321115 0.946862
1757512337.192477942 634445.987485 4188560.247419 779.850494 -0.007690 0.016878 0.320089 0.947206
1757512337.211041927 634446.030744 4188560.277985 779.850785 -0.007672 0.017126 0.319052 0.947552
1757512337.275159597 634446.074096 4188560.308341 779.850997 -0.007584 0.017314 0.318023 0.947894
1757512337.283215284 634446.117494 4188560.338509 779.851058 -0.007508 0.017501 0.316995 0.948236
1757512337.286373615 634446.160865 4188560.368571 779.850959 -0.007358 0.017678 0.315973 0.948575
1757512337.291249752 634446.204162 4188560.398542 779.850694 -0.007209 0.017795 0.314973 0.948906
1757512337.311213017 634446.247449 4188560.428378 779.850323 -0.007063 0.017910 0.314003 0.949227
1757512337.332394838 634446.290755 4188560.458022 779.849869 -0.006841 0.017973 0.313016 0.949553
1757512337.350378513 634446.334047 4188560.487599 779.849350 -0.006714 0.018024 0.312055 0.949869
1757512337.370487452 634446.377307 4188560.517102 779.848772 -0.006547 0.018017 0.311097 0.950185
1757512337.391216993 634446.420589 4188560.546577 779.848173 -0.006415 0.018025 0.310118 0.950505
1757512337.414463997 634446.463793 4188560.576122 779.847511 -0.006357 0.018000 0.309155 0.950820
1757512337.437469244 634446.506925 4188560.605668 779.846844 -0.006280 0.017925 0.308181 0.951138
1757512337.451662540 634446.550009 4188560.635274 779.846195 -0.006319 0.017896 0.307202 0.951455
1757512337.471089363 634446.593063 4188560.664900 779.845599 -0.006314 0.017824 0.306207 0.951777
1757512337.491454840 634446.636115 4188560.694512 779.845070 -0.006348 0.017792 0.305200 0.952101
1757512337.510576010 634446.679202 4188560.724159 779.844590 -0.006401 0.017787 0.304184 0.952426
1757512337.532302618 634446.722352 4188560.753728 779.844174 -0.006402 0.017741 0.303174 0.952749
1757512337.550961494 634446.765608 4188560.783186 779.843776 -0.006458 0.017750 0.302187 0.953062
1757512337.571228504 634446.809004 4188560.812476 779.843369 -0.006412 0.017764 0.301193 0.953376
1757512337.591161013 634446.852549 4188560.841532 779.843002 -0.006349 0.017815 0.300230 0.953679
1757512337.612174988 634446.896229 4188560.870398 779.842622 -0.006334 0.017886 0.299278 0.953977
1757512337.637268305 634446.940036 4188560.899035 779.842294 -0.006240 0.017982 0.298316 0.954277
1757512337.651279211 634446.983951 4188560.927440 779.841974 -0.006176 0.018108 0.297356 0.954575
1757512337.670779467 634447.027921 4188560.955649 779.841655 -0.006083 0.018234 0.296398 0.954871
1757512337.691078186 634447.071937 4188560.983568 779.841384 -0.005933 0.018371 0.295444 0.955165
1757512337.711028099 634447.115961 4188561.011306 779.841088 -0.005816 0.018522 0.294483 0.955460
1757512337.738524437 634447.159922 4188561.038825 779.840828 -0.005632 0.018648 0.293518 0.955755
1757512337.751246691 634447.203791 4188561.066180 779.840601 -0.005468 0.018763 0.292544 0.956052
1757512337.771316051 634447.247531 4188561.093459 779.840385 -0.005312 0.018866 0.291573 0.956348
